607.8760375976562,301.58636474609375,779.8328247070312,299.8691711425781,779.3027954101562,471.3321533203125,608.751953125,470.7973327636719
607.8760375976562,301.58636474609375,779.8328247070312,299.8691711425781,779.3027954101562,471.3321533203125,608.751953125,470.7973327636719
607.8760375976562,301.58636474609375,779.8328247070312,299.8691711425781,779.3027954101562,471.3321533203125,608.751953125,470.7973327636719
607.8760375976562,301.58636474609375,779.8328247070312,299.8691711425781,779.3027954101562,471.3321533203125,608.751953125,470.7973327636719
607.8760375976562,301.58636474609375,779.8328247070312,299.8691711425781,779.3027954101562,471.3321533203125,608.751953125,470.7973327636719
607.8760375976562,301.58636474609375,779.8328247070312,299.8691711425781,779.3027954101562,471.3321533203125,608.751953125,470.7973327636719
607.8760375976562,301.58636474609375,779.8328247070312,299.8691711425781,779.3027954101562,471.3321533203125,608.751953125,470.7973327636719
607.8760375976562,301.58636474609375,779.8328247070312,299.8691711425781,779.3027954101562,471.3321533203125,608.751953125,470.7973327636719
607.8760375976562,301.58636474609375,779.8328247070312,299.8691711425781,779.3027954101562,471.3321533203125,608.751953125,470.7973327636719
607.8760375976562,301.58636474609375,779.8328247070312,299.8691711425781,779.3027954101562,471.3321533203125,608.751953125,470.7973327636719
607.8760375976562,301.58636474609375,779.8328247070312,299.8691711425781,779.3027954101562,471.3321533203125,608.751953125,470.7973327636719
607.8760375976562,301.58636474609375,779.8328247070312,299.8691711425781,779.3027954101562,471.3321533203125,608.751953125,470.7973327636719
607.8760375976562,301.58636474609375,779.8328247070312,299.8691711425781,779.3027954101562,471.3321533203125,608.751953125,470.7973327636719
607.8760375976562,301.58636474609375,779.8328247070312,299.8691711425781,779.3027954101562,471.3321533203125,608.751953125,470.7973327636719
607.8760375976562,301.58636474609375,779.8328247070312,299.8691711425781,779.3027954101562,471.3321533203125,608.751953125,470.7973327636719
607.8760375976562,301.58636474609375,779.8328247070312,299.8691711425781,779.3027954101562,471.3321533203125,608.751953125,470.7973327636719
607.8760375976562,301.58636474609375,779.8328247070312,299.8691711425781,779.3027954101562,471.3321533203125,608.751953125,470.7973327636719
607.8760375976562,301.58636474609375,779.8328247070312,299.8691711425781,779.3027954101562,471.3321533203125,608.751953125,470.7973327636719
607.8760375976562,301.58636474609375,779.8328247070312,299.8691711425781,779.3027954101562,471.3321533203125,608.751953125,470.7973327636719
607.8760375976562,301.58636474609375,779.8328247070312,299.8691711425781,779.3027954101562,471.3321533203125,608.751953125,470.7973327636719
607.8760375976562,301.58636474609375,779.8328247070312,299.8691711425781,779.3027954101562,471.3321533203125,608.751953125,470.7973327636719
607.8760375976562,301.58636474609375,779.8328247070312,299.8691711425781,779.3027954101562,471.3321533203125,608.751953125,470.7973327636719
607.8760375976562,301.58636474609375,779.8328247070312,299.8691711425781,779.3027954101562,471.3321533203125,608.751953125,470.7973327636719
607.8760375976562,301.58636474609375,779.8328247070312,299.8691711425781,779.3027954101562,471.3321533203125,608.751953125,470.7973327636719
607.8760375976562,301.58636474609375,779.8328247070312,299.8691711425781,779.3027954101562,471.3321533203125,608.751953125,470.7973327636719
607.8760375976562,301.58636474609375,779.8328247070312,299.8691711425781,779.3027954101562,471.3321533203125,608.751953125,470.7973327636719
607.8760375976562,301.58636474609375,779.8328247070312,299.8691711425781,779.3027954101562,471.3321533203125,608.751953125,470.7973327636719
607.8760375976562,301.58636474609375,779.8328247070312,299.8691711425781,779.3027954101562,471.3321533203125,608.751953125,470.7973327636719
607.8737182617188,301.64886474609375,779.8726806640625,299.8391418457031,779.2642822265625,471.2548828125,608.7682495117188,470.7460021972656
607.9736328125,301.6222839355469,779.8757934570312,299.7557678222656,779.2894897460938,471.2726135253906,608.7416381835938,470.62396240234375
607.8746337890625,301.7114562988281,779.9539794921875,299.82147216796875,779.2984619140625,471.2257385253906,608.7885131835938,470.69256591796875
608.0304565429688,301.6659851074219,779.947021484375,299.8111877441406,779.263671875,471.2607421875,608.7432250976562,470.56304931640625
607.8640747070312,301.6922912597656,779.9046630859375,299.8346252441406,779.2875366210938,471.28387451171875,608.7916259765625,470.6664733886719
607.8573608398438,301.6656188964844,779.8323364257812,299.7848815917969,779.2975463867188,471.2806091308594,608.7738037109375,470.63946533203125
607.9256591796875,301.6650695800781,779.9487915039062,299.7960510253906,779.2632446289062,471.3148193359375,608.8405151367188,470.6995544433594
607.8755493164062,301.65167236328125,779.8746337890625,299.7582702636719,779.3213500976562,471.27630615234375,608.7784423828125,470.570068359375
608.0185546875,301.6535949707031,780.0036010742188,299.80596923828125,779.3289794921875,471.2633361816406,608.8040771484375,470.6708068847656
607.8986206054688,301.6626281738281,779.8976440429688,299.7681579589844,779.278564453125,471.23956298828125,608.70068359375,470.55206298828125
607.8607177734375,301.68408203125,779.9882202148438,299.8066711425781,779.2945556640625,471.3238830566406,608.76806640625,470.6972351074219
607.913330078125,301.6695251464844,779.983642578125,299.8394470214844,779.3176879882812,471.2597961425781,608.7193603515625,470.72613525390625
